"","date","category","content"
"19287",2019-10-05 22:00:00,"A","Limit"
"19288",2019-10-05 23:00:00,"C","Error"
"19289",2019-10-06 00:00:00,"A","Limit"
"19290",2019-10-06 01:00:00,"B","Debug"
"19291",2019-10-06 02:00:00,"A","Error"
"19292",2019-10-06 03:00:00,"C","No clue"
"19293",2019-10-06 04:00:00,"A","Error"
"19294",2019-10-06 05:00:00,"C","Debug"
"19295",2019-10-06 06:00:00,"A","Error"
"19296",2019-10-06 07:00:00,"A","Warn"
"19297",2019-10-06 08:00:00,"C","Debug"
"19298",2019-10-06 09:00:00,"C","No clue"
"19299",2019-10-06 10:00:00,"A","Error"
"19300",2019-10-06 11:00:00,"A","Check with author"
"19301",2019-10-06 12:00:00,"C","Limit"
"19302",2019-10-06 13:00:00,"A","Error"
"19303",2019-10-06 14:00:00,"B","Warn"
"19304",2019-10-06 15:00:00,"B","Attach"
"19305",2019-10-06 16:00:00,"A","Check with author"
"19306",2019-10-06 17:00:00,"A","Check with author"
"19307",2019-10-06 18:00:00,"A","Attach"
"19308",2019-10-06 19:00:00,"A","Check with author"
"19309",2019-10-06 20:00:00,"B","Error"
"19310",2019-10-06 21:00:00,"A","Attach"
"19311",2019-10-06 22:00:00,"A","No clue"
"19312",2019-10-06 23:00:00,"C","Warn"
"19313",2019-10-07 00:00:00,"C","Attach"
"19314",2019-10-07 01:00:00,"A","Warn"
"19315",2019-10-07 02:00:00,"C","Debug"
"19316",2019-10-07 03:00:00,"A","Check with author"
"19317",2019-10-07 04:00:00,"B","No clue"
"19318",2019-10-07 05:00:00,"A","Error"
"19319",2019-10-07 06:00:00,"A","Error"
"19320",2019-10-07 07:00:00,"A","Error"
"19321",2019-10-07 08:00:00,"A","Error"
"19322",2019-10-07 09:00:00,"C","Check with author"
"19323",2019-10-07 10:00:00,"C","Attach"
"19324",2019-10-07 11:00:00,"A","Check with author"
"19325",2019-10-07 12:00:00,"B","Error"
"19326",2019-10-07 13:00:00,"A","Warn"
"19327",2019-10-07 14:00:00,"A","Check with author"
"19328",2019-10-07 15:00:00,"A","Attach"
"19329",2019-10-07 16:00:00,"A","Limit"
"19330",2019-10-07 17:00:00,"B","Attach"
"19331",2019-10-07 18:00:00,"A","Limit"
"19332",2019-10-07 19:00:00,"C","No clue"
"19333",2019-10-07 20:00:00,"C","Attach"
"19334",2019-10-07 21:00:00,"A","No clue"
"19335",2019-10-07 22:00:00,"A","Check with author"
"19336",2019-10-07 23:00:00,"A","Warn"
"19337",2019-10-08 00:00:00,"A","Check with author"
"19338",2019-10-08 01:00:00,"A","Limit"
"19339",2019-10-08 02:00:00,"C","Error"
"19340",2019-10-08 03:00:00,"C","Error"
"19341",2019-10-08 04:00:00,"C","No clue"
"19342",2019-10-08 05:00:00,"A","Error"
"19343",2019-10-08 06:00:00,"A","Warn"
"19344",2019-10-08 07:00:00,"A","Limit"
"19345",2019-10-08 08:00:00,"A","Error"
"19346",2019-10-08 09:00:00,"A","Warn"
"19347",2019-10-08 10:00:00,"A","Attach"
"19348",2019-10-08 11:00:00,"B","No clue"
"19349",2019-10-08 12:00:00,"C","Error"
"19350",2019-10-08 13:00:00,"A","Limit"
"19351",2019-10-08 14:00:00,"C","Attach"
"19352",2019-10-08 15:00:00,"A","No clue"
"19353",2019-10-08 16:00:00,"A","Check with author"
"19354",2019-10-08 17:00:00,"A","Limit"
"19355",2019-10-08 18:00:00,"A","Check with author"
"19356",2019-10-08 19:00:00,"A","Check with author"
"19357",2019-10-08 20:00:00,"A","Debug"
"19358",2019-10-08 21:00:00,"C","Check with author"
"19359",2019-10-08 22:00:00,"C","Debug"
"19360",2019-10-08 23:00:00,"C","No clue"
"19361",2019-10-09 00:00:00,"C","No clue"
"19362",2019-10-09 01:00:00,"A","Warn"
"19363",2019-10-09 02:00:00,"A","Attach"
"19364",2019-10-09 03:00:00,"A","Debug"
"19365",2019-10-09 04:00:00,"A","Debug"
"19366",2019-10-09 05:00:00,"A","Check with author"
"19367",2019-10-09 06:00:00,"C","Debug"
"19368",2019-10-09 07:00:00,"A","Warn"
"19369",2019-10-09 08:00:00,"A","Warn"
"19370",2019-10-09 09:00:00,"A","Warn"
"19371",2019-10-09 10:00:00,"C","Attach"
"19372",2019-10-09 11:00:00,"A","Warn"
"19373",2019-10-09 12:00:00,"C","No clue"
"19374",2019-10-09 13:00:00,"B","Attach"
"19375",2019-10-09 14:00:00,"A","Check with author"
"19376",2019-10-09 15:00:00,"A","Debug"
"19377",2019-10-09 16:00:00,"A","Limit"
"19378",2019-10-09 17:00:00,"A","Debug"
"19379",2019-10-09 18:00:00,"A","Attach"
"19380",2019-10-09 19:00:00,"A","Debug"
"19381",2019-10-09 20:00:00,"A","No clue"
"19382",2019-10-09 21:00:00,"A","Error"
"19383",2019-10-09 22:00:00,"A","Attach"
"19384",2019-10-09 23:00:00,"C","Check with author"
"19385",2019-10-10 00:00:00,"A","Limit"
"19386",2019-10-10 01:00:00,"A","Attach"
"19387",2019-10-10 02:00:00,"A","Attach"
"19388",2019-10-10 03:00:00,"A","Limit"
"19389",2019-10-10 04:00:00,"A","Check with author"
"19390",2019-10-10 05:00:00,"C","Check with author"
"19391",2019-10-10 06:00:00,"B","Error"
"19392",2019-10-10 07:00:00,"A","No clue"
"19393",2019-10-10 08:00:00,"A","Limit"
"19394",2019-10-10 09:00:00,"C","No clue"
"19395",2019-10-10 10:00:00,"C","Check with author"
"19396",2019-10-10 11:00:00,"C","Limit"
"19397",2019-10-10 12:00:00,"C","Debug"
"19398",2019-10-10 13:00:00,"A","Debug"
"19399",2019-10-10 14:00:00,"A","Warn"
"19400",2019-10-10 15:00:00,"C","Debug"
"19401",2019-10-10 16:00:00,"C","Warn"
"19402",2019-10-10 17:00:00,"C","Warn"
"19403",2019-10-10 18:00:00,"A","No clue"
"19404",2019-10-10 19:00:00,"B","Limit"
"19405",2019-10-10 20:00:00,"C","Attach"
"19406",2019-10-10 21:00:00,"A","Error"
"19407",2019-10-10 22:00:00,"C","No clue"
"19408",2019-10-10 23:00:00,"C","Attach"
"19409",2019-10-11 00:00:00,"A","Check with author"
"19410",2019-10-11 01:00:00,"C","Limit"
"19411",2019-10-11 02:00:00,"A","Check with author"
"19412",2019-10-11 03:00:00,"A","Warn"
"19413",2019-10-11 04:00:00,"B","Warn"
"19414",2019-10-11 05:00:00,"A","Warn"
"19415",2019-10-11 06:00:00,"B","Check with author"
"19416",2019-10-11 07:00:00,"C","Limit"
"19417",2019-10-11 08:00:00,"A","Error"
"19418",2019-10-11 09:00:00,"A","Check with author"
"19419",2019-10-11 10:00:00,"A","Error"
"19420",2019-10-11 11:00:00,"A","Attach"
"19421",2019-10-11 12:00:00,"A","Limit"
"19422",2019-10-11 13:00:00,"C","Check with author"
"19423",2019-10-11 14:00:00,"C","Warn"
"19424",2019-10-11 15:00:00,"A","Check with author"
"19425",2019-10-11 16:00:00,"A","Check with author"
"19426",2019-10-11 17:00:00,"A","No clue"
"19427",2019-10-11 18:00:00,"B","Limit"
"19428",2019-10-11 19:00:00,"B","Warn"
"19429",2019-10-11 20:00:00,"A","Warn"
"19430",2019-10-11 21:00:00,"A","Check with author"
"19431",2019-10-11 22:00:00,"A","Limit"
"19432",2019-10-11 23:00:00,"A","Attach"
"19433",2019-10-12 00:00:00,"A","Check with author"
"19434",2019-10-12 01:00:00,"A","Attach"
"19435",2019-10-12 02:00:00,"C","Warn"
"19436",2019-10-12 03:00:00,"A","Check with author"
"19437",2019-10-12 04:00:00,"A","Limit"
"19438",2019-10-12 05:00:00,"B","Debug"
"19439",2019-10-12 06:00:00,"A","Limit"
"19440",2019-10-12 07:00:00,"A","Error"
"19441",2019-10-12 08:00:00,"A","Limit"
"19442",2019-10-12 09:00:00,"A","Debug"
"19443",2019-10-12 10:00:00,"A","No clue"
"19444",2019-10-12 11:00:00,"C","No clue"
"19445",2019-10-12 12:00:00,"A","Debug"
"19446",2019-10-12 13:00:00,"A","No clue"
"19447",2019-10-12 14:00:00,"A","Error"
"19448",2019-10-12 15:00:00,"C","Check with author"
"19449",2019-10-12 16:00:00,"C","Debug"
"19450",2019-10-12 17:00:00,"A","Check with author"
"19451",2019-10-12 18:00:00,"A","Attach"
"19452",2019-10-12 19:00:00,"C","Debug"
"19453",2019-10-12 20:00:00,"A","Error"
"19454",2019-10-12 21:00:00,"A","Attach"
"19455",2019-10-12 22:00:00,"A","Check with author"
"19456",2019-10-12 23:00:00,"C","Error"
"19457",2019-10-13 00:00:00,"A","Error"
"19458",2019-10-13 01:00:00,"B","Check with author"
"19459",2019-10-13 02:00:00,"C","No clue"
"19460",2019-10-13 03:00:00,"A","Check with author"
"19461",2019-10-13 04:00:00,"A","Attach"
"19462",2019-10-13 05:00:00,"C","Warn"
"19463",2019-10-13 06:00:00,"A","No clue"
"19464",2019-10-13 07:00:00,"C","Check with author"
"19465",2019-10-13 08:00:00,"A","Limit"
"19466",2019-10-13 09:00:00,"A","Limit"
"19467",2019-10-13 10:00:00,"A","Warn"
"19468",2019-10-13 11:00:00,"C","Check with author"
"19469",2019-10-13 12:00:00,"A","Error"
"19470",2019-10-13 13:00:00,"B","Warn"
"19471",2019-10-13 14:00:00,"A","Check with author"
"19472",2019-10-13 15:00:00,"A","No clue"
"19473",2019-10-13 16:00:00,"A","No clue"
"19474",2019-10-13 17:00:00,"C","Debug"
"19475",2019-10-13 18:00:00,"C","Attach"
"19476",2019-10-13 19:00:00,"A","Check with author"
"19477",2019-10-13 20:00:00,"A","Attach"
"19478",2019-10-13 21:00:00,"A","Check with author"
"19479",2019-10-13 22:00:00,"A","Warn"
"19480",2019-10-13 23:00:00,"B","Error"
"19481",2019-10-14 00:00:00,"A","Warn"
"19482",2019-10-14 01:00:00,"A","Check with author"
"19483",2019-10-14 02:00:00,"A","Error"
"19484",2019-10-14 03:00:00,"C","Check with author"
"19485",2019-10-14 04:00:00,"A","Warn"
"19486",2019-10-14 05:00:00,"C","Warn"
"19487",2019-10-14 06:00:00,"A","No clue"
"19488",2019-10-14 07:00:00,"C","Error"
"19489",2019-10-14 08:00:00,"A","Attach"
"19490",2019-10-14 09:00:00,"A","Attach"
"19491",2019-10-14 10:00:00,"C","No clue"
"19492",2019-10-14 11:00:00,"C","No clue"
"19493",2019-10-14 12:00:00,"B","Debug"
"19494",2019-10-14 13:00:00,"A","Limit"
"19495",2019-10-14 14:00:00,"B","Debug"
"19496",2019-10-14 15:00:00,"C","No clue"
"19497",2019-10-14 16:00:00,"C","Limit"
"19498",2019-10-14 17:00:00,"A","Warn"
"19499",2019-10-14 18:00:00,"A","Debug"
"19500",2019-10-14 19:00:00,"A","Debug"
"19501",2019-10-14 20:00:00,"A","Check with author"
"19502",2019-10-14 21:00:00,"A","Debug"
"19503",2019-10-14 22:00:00,"A","No clue"
"19504",2019-10-14 23:00:00,"A","Error"
"19505",2019-10-15 00:00:00,"C","No clue"
"19506",2019-10-15 01:00:00,"C","No clue"
"19507",2019-10-15 02:00:00,"A","Attach"
"19508",2019-10-15 03:00:00,"A","Limit"
"19509",2019-10-15 04:00:00,"A","Check with author"
"19510",2019-10-15 05:00:00,"A","Limit"
"19511",2019-10-15 06:00:00,"A","Debug"
"19512",2019-10-15 07:00:00,"A","Error"
"19513",2019-10-15 08:00:00,"A","Limit"
"19514",2019-10-15 09:00:00,"C","No clue"
"19515",2019-10-15 10:00:00,"A","Error"
"19516",2019-10-15 11:00:00,"C","Error"
"19517",2019-10-15 12:00:00,"A","Attach"
"19518",2019-10-15 13:00:00,"A","No clue"
"19519",2019-10-15 14:00:00,"C","Limit"
"19520",2019-10-15 15:00:00,"C","Debug"
"19521",2019-10-15 16:00:00,"C","Warn"
"19522",2019-10-15 17:00:00,"B","No clue"
"19523",2019-10-15 18:00:00,"C","Debug"
"19524",2019-10-15 19:00:00,"A","Warn"
"19525",2019-10-15 20:00:00,"A","No clue"
"19526",2019-10-15 21:00:00,"A","No clue"
"19527",2019-10-15 22:00:00,"A","Error"
"19528",2019-10-15 23:00:00,"B","Warn"
"19529",2019-10-16 00:00:00,"C","Debug"
"19530",2019-10-16 01:00:00,"A","Debug"
"19531",2019-10-16 02:00:00,"B","Attach"
"19532",2019-10-16 03:00:00,"A","Debug"
"19533",2019-10-16 04:00:00,"A","Error"
"19534",2019-10-16 05:00:00,"A","Debug"
"19535",2019-10-16 06:00:00,"C","Attach"
"19536",2019-10-16 07:00:00,"A","Debug"
"19537",2019-10-16 08:00:00,"A","No clue"
"19538",2019-10-16 09:00:00,"C","Error"
"19539",2019-10-16 10:00:00,"B","Debug"
"19540",2019-10-16 11:00:00,"B","Warn"
"19541",2019-10-16 12:00:00,"A","Debug"
"19542",2019-10-16 13:00:00,"A","Attach"
"19543",2019-10-16 14:00:00,"A","Warn"
"19544",2019-10-16 15:00:00,"A","No clue"
"19545",2019-10-16 16:00:00,"A","Check with author"
"19546",2019-10-16 17:00:00,"C","Limit"
"19547",2019-10-16 18:00:00,"A","Debug"
"19548",2019-10-16 19:00:00,"C","Error"
"19549",2019-10-16 20:00:00,"A","Warn"
"19550",2019-10-16 21:00:00,"A","Check with author"
"19551",2019-10-16 22:00:00,"A","Debug"
"19552",2019-10-16 23:00:00,"A","Limit"
"19553",2019-10-17 00:00:00,"B","Limit"
"19554",2019-10-17 01:00:00,"A","Attach"
"19555",2019-10-17 02:00:00,"A","Warn"
"19556",2019-10-17 03:00:00,"A","Warn"
"19557",2019-10-17 04:00:00,"C","No clue"
"19558",2019-10-17 05:00:00,"B","Check with author"
"19559",2019-10-17 06:00:00,"A","Warn"
"19560",2019-10-17 07:00:00,"B","Warn"
"19561",2019-10-17 08:00:00,"A","Error"
"19562",2019-10-17 09:00:00,"B","Error"
"19563",2019-10-17 10:00:00,"C","Attach"
"19564",2019-10-17 11:00:00,"B","Warn"
"19565",2019-10-17 12:00:00,"A","Attach"
"19566",2019-10-17 13:00:00,"A","Attach"
"19567",2019-10-17 14:00:00,"C","Limit"
"19568",2019-10-17 15:00:00,"B","Error"
"19569",2019-10-17 16:00:00,"A","Error"
"19570",2019-10-17 17:00:00,"A","Debug"
"19571",2019-10-17 18:00:00,"C","Warn"
"19572",2019-10-17 19:00:00,"C","Warn"
"19573",2019-10-17 20:00:00,"C","Error"
"19574",2019-10-17 21:00:00,"A","Debug"
"19575",2019-10-17 22:00:00,"A","Error"
"19576",2019-10-17 23:00:00,"A","No clue"
"19577",2019-10-18 00:00:00,"A","Warn"
"19578",2019-10-18 01:00:00,"A","Warn"
"19579",2019-10-18 02:00:00,"A","Error"
"19580",2019-10-18 03:00:00,"A","Error"
"19581",2019-10-18 04:00:00,"A","Attach"
"19582",2019-10-18 05:00:00,"C","Error"
"19583",2019-10-18 06:00:00,"C","Limit"
"19584",2019-10-18 07:00:00,"A","Debug"
"19585",2019-10-18 08:00:00,"A","Warn"
"19586",2019-10-18 09:00:00,"A","Debug"
"19587",2019-10-18 10:00:00,"C","Check with author"
"19588",2019-10-18 11:00:00,"C","Warn"
"19589",2019-10-18 12:00:00,"A","Attach"
"19590",2019-10-18 13:00:00,"B","Error"
"19591",2019-10-18 14:00:00,"C","Warn"
"19592",2019-10-18 15:00:00,"A","Error"
"19593",2019-10-18 16:00:00,"A","No clue"
"19594",2019-10-18 17:00:00,"C","Error"
"19595",2019-10-18 18:00:00,"A","Check with author"
"19596",2019-10-18 19:00:00,"C","No clue"
"19597",2019-10-18 20:00:00,"A","Check with author"
"19598",2019-10-18 21:00:00,"A","No clue"
"19599",2019-10-18 22:00:00,"A","Limit"
"19600",2019-10-18 23:00:00,"A","No clue"
"19601",2019-10-19 00:00:00,"B","Debug"
"19602",2019-10-19 01:00:00,"C","Check with author"
"19603",2019-10-19 02:00:00,"A","Attach"
"19604",2019-10-19 03:00:00,"C","Limit"
"19605",2019-10-19 04:00:00,"B","Attach"
"19606",2019-10-19 05:00:00,"C","Debug"
"19607",2019-10-19 06:00:00,"C","Attach"
"19608",2019-10-19 07:00:00,"A","Error"
"19609",2019-10-19 08:00:00,"A","Attach"
"19610",2019-10-19 09:00:00,"C","Warn"
"19611",2019-10-19 10:00:00,"B","Check with author"
"19612",2019-10-19 11:00:00,"A","No clue"
"19613",2019-10-19 12:00:00,"A","Warn"
"19614",2019-10-19 13:00:00,"C","Warn"
"19615",2019-10-19 14:00:00,"B","No clue"
"19616",2019-10-19 15:00:00,"C","Check with author"
"19617",2019-10-19 16:00:00,"C","Error"
"19618",2019-10-19 17:00:00,"A","Debug"
"19619",2019-10-19 18:00:00,"A","Limit"
"19620",2019-10-19 19:00:00,"C","No clue"
"19621",2019-10-19 20:00:00,"C","Check with author"
"19622",2019-10-19 21:00:00,"A","Attach"
"19623",2019-10-19 22:00:00,"A","Debug"
"19624",2019-10-19 23:00:00,"C","Debug"
"19625",2019-10-20 00:00:00,"C","Debug"
"19626",2019-10-20 01:00:00,"C","Debug"
"19627",2019-10-20 02:00:00,"B","Error"
"19628",2019-10-20 03:00:00,"A","Error"
"19629",2019-10-20 04:00:00,"A","No clue"
"19630",2019-10-20 05:00:00,"A","Limit"
"19631",2019-10-20 06:00:00,"C","No clue"
"19632",2019-10-20 07:00:00,"A","Check with author"
"19633",2019-10-20 08:00:00,"C","Warn"
"19634",2019-10-20 09:00:00,"A","Error"
"19635",2019-10-20 10:00:00,"A","Check with author"
"19636",2019-10-20 11:00:00,"A","Limit"
"19637",2019-10-20 12:00:00,"C","Error"
"19638",2019-10-20 13:00:00,"A","Debug"
"19639",2019-10-20 14:00:00,"A","Check with author"
"19640",2019-10-20 15:00:00,"C","Error"
"19641",2019-10-20 16:00:00,"C","Debug"
"19642",2019-10-20 17:00:00,"A","No clue"
"19643",2019-10-20 18:00:00,"C","Warn"
"19644",2019-10-20 19:00:00,"A","Attach"
"19645",2019-10-20 20:00:00,"C","No clue"
"19646",2019-10-20 21:00:00,"A","Error"
"19647",2019-10-20 22:00:00,"C","Error"
"19648",2019-10-20 23:00:00,"A","Error"
"19649",2019-10-21 00:00:00,"C","No clue"
"19650",2019-10-21 01:00:00,"A","Attach"
"19651",2019-10-21 02:00:00,"B","No clue"
"19652",2019-10-21 03:00:00,"B","Debug"
"19653",2019-10-21 04:00:00,"A","Warn"
"19654",2019-10-21 05:00:00,"A","No clue"
"19655",2019-10-21 06:00:00,"A","Error"
"19656",2019-10-21 07:00:00,"C","Attach"
"19657",2019-10-21 08:00:00,"A","Attach"
"19658",2019-10-21 09:00:00,"B","No clue"
"19659",2019-10-21 10:00:00,"A","Check with author"
"19660",2019-10-21 11:00:00,"A","Error"
"19661",2019-10-21 12:00:00,"A","Limit"
"19662",2019-10-21 13:00:00,"A","Check with author"
"19663",2019-10-21 14:00:00,"A","Limit"
"19664",2019-10-21 15:00:00,"A","Debug"
"19665",2019-10-21 16:00:00,"C","Attach"
"19666",2019-10-21 17:00:00,"C","Debug"
"19667",2019-10-21 18:00:00,"A","Attach"
"19668",2019-10-21 19:00:00,"C","Error"
"19669",2019-10-21 20:00:00,"C","Error"
"19670",2019-10-21 21:00:00,"A","Warn"
"19671",2019-10-21 22:00:00,"C","Warn"
"19672",2019-10-21 23:00:00,"A","Check with author"
"19673",2019-10-22 00:00:00,"C","No clue"
"19674",2019-10-22 01:00:00,"C","Debug"
"19675",2019-10-22 02:00:00,"A","Attach"
"19676",2019-10-22 03:00:00,"C","Error"
"19677",2019-10-22 04:00:00,"A","Warn"
"19678",2019-10-22 05:00:00,"A","No clue"
"19679",2019-10-22 06:00:00,"C","Warn"
"19680",2019-10-22 07:00:00,"C","Debug"
"19681",2019-10-22 08:00:00,"C","Warn"
"19682",2019-10-22 09:00:00,"A","Check with author"
"19683",2019-10-22 10:00:00,"C","Limit"
"19684",2019-10-22 11:00:00,"C","Error"
"19685",2019-10-22 12:00:00,"A","Error"
"19686",2019-10-22 13:00:00,"A","Check with author"
"19687",2019-10-22 14:00:00,"A","Debug"
"19688",2019-10-22 15:00:00,"A","No clue"
"19689",2019-10-22 16:00:00,"B","Debug"
"19690",2019-10-22 17:00:00,"A","Check with author"
"19691",2019-10-22 18:00:00,"B","Attach"
"19692",2019-10-22 19:00:00,"A","Warn"
"19693",2019-10-22 20:00:00,"C","Debug"
"19694",2019-10-22 21:00:00,"A","Warn"
"19695",2019-10-22 22:00:00,"B","Debug"
"19696",2019-10-22 23:00:00,"C","Warn"
"19697",2019-10-23 00:00:00,"A","Check with author"
"19698",2019-10-23 01:00:00,"A","Error"
"19699",2019-10-23 02:00:00,"A","Limit"
"19700",2019-10-23 03:00:00,"A","Attach"
"19701",2019-10-23 04:00:00,"A","No clue"
"19702",2019-10-23 05:00:00,"A","Check with author"
"19703",2019-10-23 06:00:00,"C","Attach"
"19704",2019-10-23 07:00:00,"C","Warn"
"19705",2019-10-23 08:00:00,"C","Debug"
"19706",2019-10-23 09:00:00,"C","Limit"
"19707",2019-10-23 10:00:00,"A","Limit"
"19708",2019-10-23 11:00:00,"A","Warn"
"19709",2019-10-23 12:00:00,"A","Debug"
"19710",2019-10-23 13:00:00,"A","Check with author"
"19711",2019-10-23 14:00:00,"C","Attach"
"19712",2019-10-23 15:00:00,"A","Warn"
"19713",2019-10-23 16:00:00,"B","Warn"
"19714",2019-10-23 17:00:00,"A","Check with author"
"19715",2019-10-23 18:00:00,"A","Attach"
"19716",2019-10-23 19:00:00,"C","Attach"
"19717",2019-10-23 20:00:00,"A","Error"
"19718",2019-10-23 21:00:00,"C","Limit"
"19719",2019-10-23 22:00:00,"A","Check with author"
"19720",2019-10-23 23:00:00,"A","Debug"
"19721",2019-10-24 00:00:00,"C","Attach"
"19722",2019-10-24 01:00:00,"A","Check with author"
"19723",2019-10-24 02:00:00,"C","Attach"
"19724",2019-10-24 03:00:00,"A","Warn"
"19725",2019-10-24 04:00:00,"C","Debug"
"19726",2019-10-24 05:00:00,"A","Check with author"
"19727",2019-10-24 06:00:00,"A","Debug"
"19728",2019-10-24 07:00:00,"A","No clue"
"19729",2019-10-24 08:00:00,"C","Limit"
"19730",2019-10-24 09:00:00,"A","Warn"
"19731",2019-10-24 10:00:00,"A","Error"
"19732",2019-10-24 11:00:00,"A","No clue"
"19733",2019-10-24 12:00:00,"C","Error"
"19734",2019-10-24 13:00:00,"A","No clue"
"19735",2019-10-24 14:00:00,"B","Error"
"19736",2019-10-24 15:00:00,"A","Error"
"19737",2019-10-24 16:00:00,"C","Check with author"
"19738",2019-10-24 17:00:00,"A","Warn"
"19739",2019-10-24 18:00:00,"A","Attach"
"19740",2019-10-24 19:00:00,"A","Attach"
"19741",2019-10-24 20:00:00,"A","No clue"
"19742",2019-10-24 21:00:00,"A","Debug"
"19743",2019-10-24 22:00:00,"A","Error"
"19744",2019-10-24 23:00:00,"C","Attach"
"19745",2019-10-25 00:00:00,"C","Check with author"
"19746",2019-10-25 01:00:00,"C","Debug"
"19747",2019-10-25 02:00:00,"A","Debug"
"19748",2019-10-25 03:00:00,"A","Limit"
"19749",2019-10-25 04:00:00,"A","Limit"
"19750",2019-10-25 05:00:00,"C","Error"
"19751",2019-10-25 06:00:00,"C","No clue"
"19752",2019-10-25 07:00:00,"A","Check with author"
"19753",2019-10-25 08:00:00,"A","Limit"
"19754",2019-10-25 09:00:00,"B","Warn"
"19755",2019-10-25 10:00:00,"A","Attach"
"19756",2019-10-25 11:00:00,"B","No clue"
"19757",2019-10-25 12:00:00,"A","Debug"
"19758",2019-10-25 13:00:00,"C","Limit"
"19759",2019-10-25 14:00:00,"C","Debug"
"19760",2019-10-25 15:00:00,"A","Attach"
"19761",2019-10-25 16:00:00,"C","Attach"
"19762",2019-10-25 17:00:00,"A","Error"
"19763",2019-10-25 18:00:00,"C","Attach"
"19764",2019-10-25 19:00:00,"A","Check with author"
"19765",2019-10-25 20:00:00,"C","Warn"
"19766",2019-10-25 21:00:00,"A","Debug"
"19767",2019-10-25 22:00:00,"A","Error"
"19768",2019-10-25 23:00:00,"A","Limit"
"19769",2019-10-26 00:00:00,"A","Warn"
"19770",2019-10-26 01:00:00,"C","Debug"
"19771",2019-10-26 02:00:00,"C","Attach"
"19772",2019-10-26 03:00:00,"C","Error"
"19773",2019-10-26 04:00:00,"A","Check with author"
"19774",2019-10-26 05:00:00,"C","Warn"
"19775",2019-10-26 06:00:00,"A","Attach"
"19776",2019-10-26 07:00:00,"C","No clue"
"19777",2019-10-26 08:00:00,"A","Debug"
"19778",2019-10-26 09:00:00,"A","Check with author"
"19779",2019-10-26 10:00:00,"A","Limit"
"19780",2019-10-26 11:00:00,"A","Attach"
"19781",2019-10-26 12:00:00,"C","Warn"
"19782",2019-10-26 13:00:00,"A","Debug"
"19783",2019-10-26 14:00:00,"B","Limit"
"19784",2019-10-26 15:00:00,"C","Warn"
"19785",2019-10-26 16:00:00,"A","No clue"
"19786",2019-10-26 17:00:00,"A","Warn"
"19787",2019-10-26 18:00:00,"C","Limit"
"19788",2019-10-26 19:00:00,"A","Error"
"19789",2019-10-26 20:00:00,"C","Limit"
"19790",2019-10-26 21:00:00,"A","Check with author"
"19791",2019-10-26 22:00:00,"A","Debug"
"19792",2019-10-26 23:00:00,"A","No clue"
"19793",2019-10-27 00:00:00,"C","Limit"
"19794",2019-10-27 01:00:00,"C","Limit"
"19795",2019-10-27 01:00:00,"A","Limit"
"19796",2019-10-27 02:00:00,"A","Error"
"19797",2019-10-27 03:00:00,"A","No clue"
"19798",2019-10-27 04:00:00,"A","Error"
"19799",2019-10-27 05:00:00,"A","Attach"
"19800",2019-10-27 06:00:00,"C","Check with author"
"19801",2019-10-27 07:00:00,"A","Limit"
"19802",2019-10-27 08:00:00,"A","Error"
"19803",2019-10-27 09:00:00,"C","Warn"
"19804",2019-10-27 10:00:00,"C","Debug"
"19805",2019-10-27 11:00:00,"A","Check with author"
"19806",2019-10-27 12:00:00,"A","Limit"
"19807",2019-10-27 13:00:00,"C","Debug"
"19808",2019-10-27 14:00:00,"A","No clue"
"19809",2019-10-27 15:00:00,"C","Check with author"
"19810",2019-10-27 16:00:00,"C","Error"
"19811",2019-10-27 17:00:00,"C","Attach"
"19812",2019-10-27 18:00:00,"A","Attach"
"19813",2019-10-27 19:00:00,"A","Debug"
"19814",2019-10-27 20:00:00,"C","Limit"
"19815",2019-10-27 21:00:00,"A","Warn"
"19816",2019-10-27 22:00:00,"C","Error"
"19817",2019-10-27 23:00:00,"A","Limit"
"19818",2019-10-28 00:00:00,"A","Warn"
"19819",2019-10-28 01:00:00,"A","Attach"
"19820",2019-10-28 02:00:00,"C","Error"
"19821",2019-10-28 03:00:00,"A","No clue"
"19822",2019-10-28 04:00:00,"A","Error"
"19823",2019-10-28 05:00:00,"A","Warn"
"19824",2019-10-28 06:00:00,"C","Error"
"19825",2019-10-28 07:00:00,"A","Warn"
"19826",2019-10-28 08:00:00,"C","Warn"
"19827",2019-10-28 09:00:00,"A","Limit"
"19828",2019-10-28 10:00:00,"A","Limit"
"19829",2019-10-28 11:00:00,"A","Attach"
"19830",2019-10-28 12:00:00,"B","Check with author"
"19831",2019-10-28 13:00:00,"A","Error"
"19832",2019-10-28 14:00:00,"B","Attach"
"19833",2019-10-28 15:00:00,"A","Debug"
"19834",2019-10-28 16:00:00,"A","Check with author"
"19835",2019-10-28 17:00:00,"A","Attach"
"19836",2019-10-28 18:00:00,"A","Error"
"19837",2019-10-28 19:00:00,"A","Debug"
"19838",2019-10-28 20:00:00,"A","Warn"
"19839",2019-10-28 21:00:00,"A","Check with author"
"19840",2019-10-28 22:00:00,"A","No clue"
"19841",2019-10-28 23:00:00,"A","Check with author"
"19842",2019-10-29 00:00:00,"A","Warn"
"19843",2019-10-29 01:00:00,"A","Limit"
"19844",2019-10-29 02:00:00,"A","Attach"
"19845",2019-10-29 03:00:00,"A","Warn"
